"","SNP","Chromosome","Position","trait1"
"1881","rs3813250",2,179395966,"0.1376"
"1882","rs56345408",2,179428117,"0.6268"
"1883","rs72646885",2,179441288,"0.003626"
"1884","rs4894029",2,179447846,"0.1367"
"1885","rs72646857",2,179451891,"0.5411"
"1886","rs72646857",2,179451933,"0.5411"
"1887","rs2163009",2,179455191,"0.1273"
"1888","rs16866412",2,179474657,"0.1413"
"1889","rs116676813",2,179549138,"0.1672"
"1890","rs72650031",2,179549409,"0.1596"
"1891","rs4893852",2,179571434,"0.5762"
"1892","rs4893852",2,179571434,"0.5762"
"1893","rs2742329",2,179580446,"0.6794"
"1894","rs576038518",2,179581952,"0.5494"
"1895","rs13390491",2,179582345,"0.193"
"1896","rs16866473",2,179587549,"0.5049"
"1897","rs34562585",2,179587549,"0.3426"
"1898","rs16866473",2,179587573,"0.5049"
"1899","rs34562585",2,179587573,"0.3426"
"1900","rs17355446",2,179589241,"0.6003"
"1901","rs17355460",2,179590345,"0.0253"
"1902","rs72648942",2,179596548,"0.8185"
"1903","rs72648923",2,179600495,"0.5978"
"1904","rs34070843",2,179605750,"0.9458"
"1905","rs33971253",2,179606015,"0.3397"
"1906","rs33971253",2,179606017,"0.3397"
"1907","rs141939661",2,179733938,"0.8119"
"1908","rs288326",2,183703312,"0.2746"
"1909","rs112021606",2,185802726,"0.4121"
"1910","rs7576532",2,186670104,"0.08128"
"1911","rs7576532",2,186670104,"0.08128"
"1912","rs116639972",2,186673831,"0.1503"
"1913","rs2682851",2,187628320,"0.2704"
"1914","rs112852209",2,187702096,"0.7253"
"1915","rs112852209",2,187702101,"0.7253"
"1916","rs35852101",2,189931148,"0.5808"
"1917","rs72909336",2,190921229,"0.007251"
"1918","rs144053672",2,191110892,"0.4807"
"1919","rs56228509",2,197036143,"0.3525"
"1920","rs1531111",2,197184317,"0.01422"
"1921","rs57341501",2,197699029,"0.9846"
"1922","rs10497806",2,198508969,"0.5618"
"1923","rs192861441",2,201303870,"0.4869"
"1924","rs7585275",2,201344053,"0.03424"
"1925","rs3731722",2,201534393,"0.9126"
"1926","rs2953278",2,202316484,"0.8958"
"1927","rs6743951",2,202358395,"0.3226"
"1928","rs33976811",2,202902858,"0.01009"
"1929","rs182855092",2,204073410,"0.5416"
"1930","rs117987727",2,204603034,"0.8468"
"1931","rs2289025",2,205969222,"0.0001409"
"1932","rs17682782",2,206480378,"0.1045"
"1933","rs849563",2,206610515,"0.3504"
"1934","rs849563",2,206610515,"0.3504"
"1935","rs1052190",2,206980475,"0.1827"
"1936","rs3755227",2,207041931,"0.2224"
"1937","rs6758395",2,207078316,"0.3192"
"1938","rs62617140",2,207827204,"0.2715"
"1939","rs715",2,211543051,"0.001645"
"1940","rs139770263",2,211543654,"0.8012"
"1941","rs115993927",2,212244666,"0.4934"
"1942","rs11550203",2,216176849,"0.03342"
"1943","rs116255553",2,216211653,"0.431"
"1944","rs17449032",2,216236690,"0.6618"
"1945","rs2066527",2,217315785,"0.158"
"1946","rs2241199",2,217538820,"0.9578"
"1947","rs11575208",2,217540514,"0.8719"
"1948","rs3747",2,218664617,"0.3892"
"1949","rs34144104",2,218683380,"0.4044"
"1950","rs114912223",2,219232705,"0.5212"
"1951","rs35201416",2,219826759,"0.2603"
"1952","rs148224341",2,219878668,"0.4151"
"1953","rs394452",2,219920039,"0.3432"
"1954","rs3731878",2,219920567,"0.5426"
"1955","rs140819668",2,220041633,"0.2483"
"1956","rs3755048",2,220084907,"0.2368"
"1957","rs72955484",2,220150566,"0.4697"
"1958","rs2385404",2,220197387,"0.5644"
"1959","rs1058261",2,220285308,"0.004169"
"1960","rs116911250",2,220337042,"0.4303"
"1961","rs1043537",2,220431617,"0.2479"
"1962","rs2230168",2,224462055,"0.8358"
"1963","rs496471",2,224741801,"0.9446"
"1964","rs4674941",2,225670922,"0.8866"
"1965","rs147752392",2,225721661,"0.4572"
"1966","rs143573966",2,227599008,"0.4338"
"1967","rs10178458",2,228111431,"0.07724"
"1968","rs28381984",2,228135627,"0.342"
"1969","rs1359",2,228421210,"0.8305"
"1970","rs2138406",2,228475012,"0.5151"
"1971","rs2138406",2,228475012,"0.5151"
"1972","rs35289415",2,228475382,"0.5571"
"1973","rs2176188",2,228475567,"0.3399"
"1974","rs2176188",2,228475567,"0.3399"
"1975","rs16824231",2,228788740,"0.6456"
"1976","rs62192163",2,231175560,"0.6923"
"1977","rs538680730",2,231921660,"0.8873"
"1978","rs76068318",2,232196570,"0.09241"
"1979","rs10933378",2,232458441,"0.8712"
"1980","rs61752227",2,233990592,"0.5101"
"1981","rs2289477",2,234160343,"0.1895"
"1982","rs2971870",2,234379523,"0.8389"
"1983","rs116291098",2,237074488,"0.2359"
"1984","rs3751109",2,238427192,"0.5937"
"1985","rs11883500",2,238434433,"0.6115"
"1986","rs2271809",2,238449115,"0.5351"
"1987","rs2001301",2,238671594,"0.9948"
"1988","rs3739038",2,238672704,"0.706"
"1989","rs36131256",2,239007207,"0.5787"
"1990","rs76758152",2,239039315,"0.1535"
"1991","rs61736173",2,239059591,"0.1774"
"1992","rs17854985",2,239237955,"0.2417"
"1993","rs2278769",2,239355209,"0.0008356"
"1994","rs1044561",2,239355313,"0.5875"
"1995","rs193107965",2,239969884,"0.1886"
"1996","rs74526284",2,241066199,"0.4605"
"1997","rs115716357",2,241069436,"0.6267"
"1998","rs35044862",2,241451348,"0.4026"
"1999","rs35996697",2,241463593,"0.4612"
"2000","rs55672855",2,241499816,"0.8497"
"2001","rs34664134",2,241812458,"0.3133"
"2002","rs6708304",2,241828012,"0.8095"
"2003","rs3732228",2,242002259,"0.8344"
"2004","rs34069570",2,242129507,"0.07272"
"2005","rs2302054",2,242129507,"0.1377"
"2006","rs1060202",2,242168484,"0.1448"
"2007","rs2230359",2,242173248,"0.1329"
"2008","rs2230359",2,242173248,"0.1329"
"2009","rs2230359",2,242173248,"0.1329"
"2010","rs2302015",2,242380746,"0.01275"
"2011","rs73004382",2,242382190,"0.6628"
"2012","rs144535151",2,242668150,"0.364"
"2013","rs35392728",2,242750229,"0.8952"
"2014","rs4233729",2,29092679,"0.00845"
"2015","rs13385893",2,37076476,"0.04999"
"2016","rs188082984",2,96917630,"0.7019"
"2017","rs4852974",2,73927906,"0.3662"
"2018","rs4852974",2,73927906,"0.3662"
"2019","rs4852974",2,73927933,"0.3662"
"2020","rs4852974",2,73927933,"0.3662"
"2021","rs11679378",2,89319570,"0.6078"
"2022","rs77224905",2,89319570,"0.5539"
"2023","rs7575640",2,130896569,"0.1818"
"2024","rs567887853",2,132278830,"0.1171"
"2025","rs143028370",20,18775313,"0.1474"
"2026","rs2921393",20,34638270,"0.2896"
"2027","rs6516034",20,5414548,"0.1162"
"2028","rs2423107",20,5485141,"0.8793"
"2029","rs6038787",20,7328208,"0.1146"
"2030","rs1203881",20,22542521,"0.5895"
"2031","rs4813593",20,25946164,"0.03481"
"2032","rs3761180",20,48894868,"0.794"
"2033","rs2869979",20,48930551,"0.1156"
"2034","rs2869978",20,48930551,"0.1156"
"2035","rs140131099",20,58713641,"0.81"
"2036","rs6062780",20,61666645,"0.9786"
"2037","rs60642033",20,61715376,"0.1008"
"2038","rs16983527",20,61716316,"0.08534"
"2039","rs113808830",20,56470454,"0.1908"
"2040","rs235768",20,6759115,"0.1559"
"2041","rs575534",20,10019093,"0.1945"
"2042","rs6079146",20,13695499,"0.6884"
"2043","rs41297640",20,1551564,"0.6319"
"2044","rs16995332",20,1552458,"0.9855"
"2045","rs45484296",20,17948709,"0.966"
"2046","rs45484296",20,17948709,"0.966"
"2047","rs1055080",20,22562439,"0.6125"
"2048","rs1055080",20,22562439,"0.6125"
"2049","rs10485644",20,23350789,"0.5086"
"2050","rs913659",20,2821142,"0.02295"
"2051","rs1802548",20,30193363,"0.542"
"2052","rs14353",20,30922397,"0.335"
"2053","rs3902969",20,35414767,"0.3883"
"2054","rs148081241",20,35918055,"0.3209"
"2055","rs3762203",20,36011028,"0.2274"
"2056","rs9171",20,3734386,"0.9933"
"2057","rs41276984",20,37580669,"0.1937"
"2058","rs117487801",20,39989336,"0.8058"
"2059","rs61759831",20,4202065,"0.5929"
"2060","rs2236554",20,4202065,"0.4074"
"2061","rs73289575",20,42090859,"0.3268"
"2062","rs2229036",20,42320880,"0.3454"
"2063","rs150285701",20,42740862,"0.5756"
"2064","rs3212210",20,43059192,"0.4902"
"2065","rs61753669",20,44048972,"0.759"
"2066","rs3363",20,44577317,"0.3091"
"2067","rs3363",20,44577317,"0.3091"
"2068","rs62643364",20,4680112,"0.5664"
"2069","rs2422978",20,4763109,"0.3988"
"2070","rs61748377",20,47841708,"0.1222"
"2071","rs238209",20,47865487,"0.4556"
"2072","rs17785427",20,48250216,"0.2307"
"2073","rs2230604",20,49196268,"0.5772"
"2074","rs7270855",20,52193699,"0.5593"
"2075","rs6121980",20,60869679,"0.994"
"2076","rs142980035",20,60892770,"0.4846"
"2077","rs944893",20,60902390,"0.1531"
"2078","rs8124907",20,60913124,"0.01353"
"2079","rs41312298",20,60965718,"0.6807"
"2080","rs201442562",20,61436330,"0.4095"
"2081","rs74830351",20,61471924,"0.1945"
"2082","rs41282994",20,61834093,"0.4219"
"2083","rs45463297",20,62195934,"0.5096"
"2084","rs45602035",20,62196018,"0.1584"
"2085","rs61753459",20,62321188,"0.8349"
"2086","rs61753459",20,62321188,"0.8349"
"2087","rs13037675",20,6759705,"0.5891"
"2088","rs2298109",20,138146,"0.5967"
"2089","rs12624954",20,139458,"0.6025"
"2090","rs16995685",20,139603,"0.6087"
"2091","rs16995685",20,139603,"0.6087"
"2092","rs73570492",20,240604,"0.2199"
"2093","rs6035541",20,259823,"0.1786"
"2094","rs2295491",20,377976,"0.4811"
"2095","rs41282132",20,628745,"0.2315"
"2096","rs3746803",20,744400,"0.6871"
"2097","rs34935852",20,939705,"0.3153"
"2098","rs80125338",20,1187751,"0.9943"
"2099","rs3764715",20,1287029,"0.6445"
"2100","rs3764715",20,1287029,"0.6445"
"2101","rs6042507",20,1459058,"0.2359"
"2102","rs1535882",20,1600522,"0.1436"
"2103","rs17853846",20,1895813,"0.1368"
"2104","rs1891227",20,2097706,"0.009413"
"2105","rs6114607",20,2481313,"0.3888"
"2106","rs6083475",20,2481313,"0.8093"
"2107","rs148904176",20,3147541,"0.575"
"2108","rs61294592",20,3149178,"0.6409"
"2109","rs45620433",20,3190015,"0.2174"
"2110","rs910653",20,3672837,"0.7897"
"2111","rs191106776",20,3761940,"0.4236"
"2112","rs141413015",20,3761940,"0.4236"
"2113","rs1056720",20,3784127,"0.5877"
"2114","rs7262903",20,3843031,"0.918"
"2115","rs563730969",20,3996163,"0.6014"
"2116","rs3803964",20,4229220,"0.7685"
"2117","rs62637686",20,4680112,"0.7775"
"2118","rs75337428",20,4713341,"0.3669"
"2119","rs75337428",20,4713341,"0.3669"
"2120","rs41279432",20,4763174,"0.4176"
"2121","rs71333986",20,4990916,"0.01659"
"2122","rs2295510",20,5172755,"0.8754"
"2123","rs41282136",20,5843708,"0.1576"
"2124","rs142841879",20,5903944,"0.3301"
"2125","rs742710",20,5904038,"0.2994"
"2126","rs451571",20,5923203,"0.3885"
"2127","rs1056141",20,6096610,"0.5949"
"2128","rs16994453",20,8130942,"0.008757"
"2129","rs6133723",20,9546555,"0.3404"
"2130","rs6133723",20,9546580,"0.3404"
"2131","rs2327261",20,10037035,"0.7411"
"2132","rs362998",20,10277620,"0.1845"
"2133","rs41275402",20,13714386,"0.8579"
"2134","rs6135775",20,16493533,"0.9418"
"2135","rs6080717",20,17474793,"0.1601"
"2136","rs1053834",20,18794712,"0.1794"
"2137","rs139619205",20,19982155,"0.202"
"2138","rs6075630",20,20150026,"0.5003"
"2139","rs79890466",20,23546712,"0.8847"
"2140","rs150377656",20,23965993,"0.9433"
"2141","rs111546926",20,23966314,"0.1445"
"2142","rs141241716",20,25062583,"0.2691"
"2143","rs2228977",20,25263894,"0.9777"
"2144","rs6115193",20,25457017,"0.3202"
"2145","rs958075",20,25595125,"0.3847"
"2146","rs13111",20,30922397,"0.1828"
"2147","rs2070325",20,31673844,"0.9703"
"2148","rs139946022",20,31680290,"0.9179"
"2149","rs151035717",20,31769164,"0.9951"
"2150","rs140105337",20,32376724,"0.09876"
"2151","rs117937523",20,32670330,"0.8636"
"2152","rs139800499",20,33665968,"0.8982"
"2153","rs139800499",20,33665968,"0.8982"
"2154","rs2274238",20,34089699,"0.06464"
"2155","rs221306",20,35280268,"0.7611"
"2156","rs141686574",20,36033205,"0.9506"
"2157","rs112401596",20,36842088,"0.4322"
"2158","rs745144",20,37005538,"0.08874"
"2159","rs111586858",20,37396118,"0.4781"
"2160","rs191043547",20,37400696,"0.8723"
"2161","rs12625592",20,39988750,"0.7317"
"2162","rs45474194",20,40705852,"0.8592"
"2163","rs1065155",20,40706356,"0.9172"
"2164","rs41279250",20,41100918,"0.8568"
"2165","rs61736753",20,42169610,"0.6288"
"2166","rs2294893",20,42740565,"0.1368"
"2167","rs140740776",20,42744804,"0.3068"
"2168","rs111998272",20,42891909,"0.5724"
"2169","rs4812832",20,43060138,"0.1639"
"2170","rs55893536",20,43570812,"0.5227"
"2171","rs17420378",20,43629139,"0.6158"
"2172","rs2233896",20,43850399,"0.1264"
"2173","rs11541733",20,44036864,"0.4258"
"2174","rs1127497",20,44038578,"0.6755"
"2175","rs61753670",20,44469531,"0.7494"
"2176","rs17446462",20,44506684,"0.9137"
"2177","rs17577",20,44643087,"0.4635"
"2178","rs17577",20,44643087,"0.4635"
"2179","rs141554970",20,45221054,"0.2943"
"2180","rs41303819",20,45313637,"0.623"
"2181","rs2076547",20,46268369,"0.4059"
"2182","rs6066802",20,47261015,"0.6701"
"2183","rs2229006",20,47990251,"0.9234"
"2184","rs2229006",20,47990251,"0.9234"
"2185","rs5629",20,48129732,"0.3074"
"2186","rs5625",20,48156193,"0.01431"
"2187","rs36022883",20,48523330,"0.4391"
"2188","rs78008537",20,49199847,"0.6367"
"2189","rs3746788",20,52570227,"0.6913"
"2190","rs6022903",20,52612547,"0.6721"
"2191","rs41311045",20,55108404,"0.9493"
"2192","rs62208554",20,55204469,"0.4026"
"2193","rs16980893",20,55909083,"0.3654"
"2194","rs16980893",20,55909083,"0.3654"
"2195","rs16981187",20,56189984,"0.1685"
"2196","rs1980576",20,57045682,"0.7469"
"2197","rs141875151",20,57253209,"0.6108"
"2198","rs138678203",20,57253245,"0.9288"
"2199","rs61733222",20,58452579,"0.2654"
"2200","rs35294553",20,60894842,"0.4607"
"2201","rs2236200",20,60986017,"0.2597"
"2202","rs3810553",20,60989364,"0.2702"
"2203","rs565549680",20,61340423,"0.8543"
"2204","rs202070643",20,61340533,"0.749"
"2205","rs6090405",20,61340533,"0.8563"
"2206","rs148652471",20,61431848,"0.88"
"2207","rs34097003",20,61542231,"0.6237"
"2208","rs4809292",20,61977481,"0.3159"
"2209","rs539830009",20,62159866,"0.7583"
"2210","rs6011873",20,62160483,"0.9405"
"2211","rs117606095",20,62173918,"0.8868"
"2212","rs3810487",20,62196030,"0.8789"
"2213","rs3848672",20,62324285,"0.6957"
"2214","rs1291212",20,62340132,"0.1256"
"2215","rs2427535",20,62367379,"0.1504"
"2216","rs73136585",20,62566526,"0.4426"
"2217","rs2229206",20,62730163,"0.1016"
"2218","rs913555",20,3090122,"0.4772"
"2219","rs41279434",20,4763379,"0.3604"
"2220","rs62208060",20,35381007,"0.9282"
"2221","rs147640480",20,50769017,"0.44"
"2222","rs61744856",20,56227121,"0.0444"
"2223","rs4010971",20,29637837,"0.3569"
"2224","rs6068699",20,52492076,"0.616"
"2225","rs13048380",21,46411134,"0.5651"
"2226","rs9978787",21,28731381,"0.8561"
"2227","rs9808700",21,28731381,"0.7023"
"2228","rs401909",21,44020651,"0.9344"
"2229","rs77912643",21,44338640,"0.4726"
"2230","rs3171425",21,34668745,"0.8827"
"2231","rs17875889",21,34730301,"0.304"
"2232","rs2839338",21,47987983,"0.1154"
"2233","rs148012048",21,34925657,"0.5298"
"2234","rs116985497",21,38309110,"0.5653"
"2235","rs79977760",21,43412739,"0.5516"
"2236","rs45547834",21,45861875,"0.5061"
"2237","rs11537959",21,46270672,"0.6027"
"2238","rs1131101",21,46899856,"0.3032"
"2239","rs73228786",21,46935209,"0.5379"
"2240","rs17183220",21,47666745,"0.5966"
"2241","rs146953731",21,47987426,"0.02172"
"2242","rs2822785",21,15954530,"0.5539"
"2243","rs77402452",21,16339329,"0.6533"
"2244","rs2824804",21,19770561,"0.9827"
"2245","rs232518",21,22746190,"0.9018"
"2246","rs428785",21,28216624,"0.6955"
"2247","rs428785",21,28216624,"0.6955"
"2248","rs457947",21,28338301,"0.5492"
"2249","rs61735764",21,30250594,"0.2261"
"2250","rs363430",21,30971184,"0.628"
"2251","rs75773842",21,31312156,"0.8057"
"2252","rs12053674",21,32119498,"0.3333"
"2253","rs75483199",21,32526668,"0.09837"
"2254","rs111796090",21,33245691,"0.5762"
"2255","rs2833601",21,33375512,"0.1369"
"2256","rs3180414",21,33876242,"0.6945"
"2257","rs1059293",21,34809689,"0.7942"
"2258","rs8788",21,34897115,"0.5706"
"2259","rs200426571",21,36042190,"0.102"
"2260","rs200426571",21,36042190,"0.102"
"2261","rs2834601",21,36089032,"0.06784"
"2262","rs141120996",21,36090075,"0.7828"
"2263","rs762364",21,37406874,"0.1818"
"2264","rs117270429",21,38124801,"0.09327"
"2265","rs61732501",21,38308778,"0.05846"
"2266","rs61732501",21,38308778,"0.05846"
"2267","rs527816099",21,38379137,"0.1087"
"2268","rs1803439",21,38885428,"0.128"
"2269","rs74838161",21,39673730,"0.05531"
"2270","rs457705",21,40191429,"0.2701"
"2271","rs457705",21,40191429,"0.2701"
"2272","rs457705",21,40191457,"0.2701"
"2273","rs75046572",21,40582821,"0.2112"
"2274","rs61739948",21,40636892,"0.2536"
"2275","rs3746885",21,40685589,"0.1712"
"2276","rs73219478",21,41173930,"0.1239"
"2277","rs61735793",21,42866298,"0.1249"
"2278","rs111772429",21,43531263,"0.2067"
"2279","rs111772429",21,43531263,"0.2067"
"2280","rs118104890",21,43539268,"0.9085"
"2281","rs220146",21,43539268,"0.04601"
"2282","rs11701143",21,43735529,"0.6763"
"2283","rs140059138",21,43770097,"0.2512"
"2284","rs3829962",21,43816622,"0.2431"
"2285","rs28485865",21,43816638,"0.982"
"2286","rs872331",21,44589214,"0.6154"
"2287","rs559931857",21,45180083,"0.887"
"2288","rs8377",21,45181338,"0.359"
"2289","rs140936720",21,45181762,"0.5484"
"2290","rs74872321",21,45524957,"0.5471"
"2291","rs17264865",21,45560149,"0.6492"
"2292","rs3746964",21,45706011,"0.5953"
"2293","rs11552066",21,45750140,"0.112"
"2294","rs659638",21,46021757,"0.2396"
"2295","rs2838602",21,46057378,"0.8009"
"2296","rs587632776",21,46058294,"0.4367"
"2297","rs13051496",21,47423527,"0.6305"
"2298","rs59531343",21,47532442,"0.5527"
"2299","rs35881321",21,47532463,"0.8214"
"2300","rs59531343",21,47532463,"0.5527"
"2301","rs1042917",21,47545766,"0.8361"
"2302","rs55652162",21,47603095,"0.5797"
"2303","rs7277175",21,47841943,"0.8998"
"2304","rs9941876",21,47988227,"0.8879"
"2305","rs2277829",21,48055615,"0.4171"
"2306","rs1014266",21,15673445,"0.3457"
"2307","rs2537973",22,17538231,"0.5578"
"2308","rs1054945",22,17539545,"0.9561"
"2309","rs190150187",22,17092548,"0.6498"
"2310","rs2845400",22,17539401,"0.5655"
"2311","rs10483090",22,17539680,"0.4621"
"2312","rs2003008",22,19006224,"0.3357"
"2313","rs2003008",22,19006224,"0.3357"
"2314","rs2930761",22,20378903,"0.6788"
"2315","rs149701340",22,23804468,"0.7149"
"2316","rs6519442",22,23813260,"0.4521"
"2317","rs117491818",22,32779504,"0.7289"
"2318","rs9606944",22,32780124,"0.1605"
"2319","rs117408550",22,37749242,"0.2802"
"2320","rs28533249",22,49290551,"0.7398"
"2321","rs138836297",22,49291391,"0.7275"
"2322","rs28545166",22,49291463,"0.5325"
"2323","rs145695083",22,49291542,"0.7656"
"2324","rs532189082",22,28316560,"0.5828"
"2325","rs564707204",22,28316560,"0.5934"
"2326","rs34383331",22,24238081,"0.2019"
"2327","rs62232017",22,24648718,"0.7974"
"2328","rs143178912",22,31673346,"0.4554"
"2329","rs76101431",22,19121553,"0.2709"
"2330","rs561936774",22,18570837,"0.1673"
"2331","rs117472525",22,18570837,"0.2577"
"2332","rs929282",22,19121719,"0.1055"
"2333","rs61748355",22,19431795,"0.3139"
"2334","rs41281417",22,19710238,"0.5648"
"2335","rs73148914",22,19776366,"0.7891"
"2336","rs17745302",22,19839441,"0.3183"
"2337","rs2285547",22,21307057,"0.514"
"2338","rs180812",22,23657737,"0.4992"
"2339","rs17630135",22,24085251,"0.1279"
"2340","rs5762795",22,29182499,"0.006013"
"2341","rs147498306",22,30637995,"0.7491"
"2342","rs140081",22,32112461,"0.924"
"2343","rs112531886",22,32113251,"0.1842"
"2344","rs184752589",22,36678011,"0.3869"
"2345","rs5756130",22,36684329,"0.2094"
"2346","rs875725",22,36691691,"0.4549"
"2347","rs9610915",22,38611079,"0.5037"
"2348","rs11544353",22,38611298,"0.1893"
"2349","rs58135276",22,38616269,"0.01066"
"2350","rs141441163",22,39884848,"0.9534"
"2351","rs73161348",22,42092008,"0.7523"
"2352","rs11913944",22,45608193,"0.8175"
"2353","rs11913944",22,45608193,"0.8175"
"2354","rs11544453",22,46316864,"2.784e-05"
"2355","rs2236031",22,50921693,"0.1576"
"2356","rs8136495",22,50943233,"0.5966"
"2357","rs8136495",22,50943233,"0.5966"
"2358","rs8136495",22,50943233,"0.5966"
"2359","rs128941",22,50944159,"0.7095"
"2360","rs41281529",22,50989196,"0.3027"
"2361","rs12484684",22,17589776,"0.08101"
"2362","rs12484684",22,17589776,"0.08101"
"2363","rs971768",22,17597464,"0.3485"
"2364","rs9606618",22,17597556,"0.3224"
"2365","rs148613283",22,18301510,"0.5979"
"2366","rs145621219",22,18609497,"0.03394"
"2367","rs16983466",22,18905979,"0.4721"
"2368","rs2904552",22,18905979,"0.7034"
"2369","rs712965",22,19121871,"0.4901"
"2370","rs2073770",22,19789543,"0.0622"
"2371","rs140274785",22,19834411,"0.4104"
"2372","rs5992495",22,19882986,"0.1689"
"2373","rs6267",22,19950261,"0.3611"
"2374","rs367450",22,20052781,"0.0141"
"2375","rs61737474",22,20102366,"0.4828"
"2376","rs9754433",22,20708642,"0.5239"
"2377","rs9754433",22,20708669,"0.5239"
"2378","rs2241230",22,20784052,"0.9455"
"2379","rs5903",22,21133827,"0.5301"
"2380","rs426938",22,21354992,"0.1376"
"2381","rs538979971",22,22326283,"0.4119"
"2382","rs189884564",22,22868310,"0.8479"
"2383","rs145445818",22,22869522,"0.05156"
"2384","rs737819",22,23503795,"0.9233"
"2385","rs182133673",22,23504363,"0.927"
"2386","rs1807705",22,23505320,"0.9104"
"2387","rs11558697",22,23655083,"0.5627"
"2388","rs712967",22,23658945,"0.08276"
"2389","rs149275",22,23659785,"0.2238"
"2390","rs5751721",22,24085251,"0.3237"
"2391","rs1006771",22,24314034,"0.05793"
"2392","rs2232857",22,24890946,"0.8906"
"2393","rs2076999",22,25003936,"0.6416"
"2394","rs5752078",22,25592398,"0.2038"
"2395","rs117368158",22,25750574,"0.3066"
"2396","rs16980612",22,26119132,"0.8645"
"2397","rs133885",22,26159291,"0.64"
"2398","rs141005300",22,26291147,"0.04893"
"2399","rs482902",22,26777802,"0.1328"
"2400","rs16981994",22,26778327,"0.5799"
"2401","rs16981998",22,26779263,"0.4945"
"2402","rs60636835",22,26839466,"0.8191"
"2403","rs5761533",22,26847240,"0.8932"
"2404","rs4822735",22,26937331,"0.7151"
"2405","rs45583937",22,28146737,"0.2382"
"2406","rs17483998",22,28426307,"0.9725"
"2407","rs145999339",22,29450484,"0.5894"
"2408","rs41281607",22,29456467,"0.8981"
"2409","rs879580",22,29659957,"0.0931"
"2410","rs183007766",22,29708318,"0.4208"
"2411","rs710195",22,29887187,"0.9107"
"2412","rs112175950",22,30093017,"0.114"
"2413","rs8135119",22,30921480,"0.74"
"2414","rs9609025",22,31032078,"0.05481"
"2415","rs11912792",22,31063833,"0.1886"
"2416","rs149563592",22,31492728,"0.0665"
"2417","rs55984643",22,31536070,"0.6805"
"2418","rs33973317",22,32439253,"0.9422"
"2419","rs33973317",22,32439273,"0.9422"
"2420","rs3210587",22,34316079,"0.01019"
"2421","rs1056680",22,36003053,"0.14"
"2422","rs34014315",22,36055404,"0.0621"
"2423","rs5755847",22,36062347,"0.9877"
"2424","rs2076671",22,36122929,"0.4517"
"2425","rs2076672",22,36123082,"0.4873"
"2426","rs5750173",22,36136943,"0.8448"
"2427","rs6000171",22,36587082,"0.712"
"2428","rs575676675",22,36595386,"0.5929"
"2429","rs12107",22,36678011,"0.1394"
"2430","rs117937233",22,37318174,"0.6769"
"2431","rs15996",22,37711099,"0.7241"
"2432","rs56057017",22,37886558,"0.9054"
"2433","rs115686288",22,37966650,"0.831"
"2434","rs55740624",22,38028020,"0.7683"
"2435","rs11912647",22,38035073,"0.187"
"2436","rs13055139",22,38035851,"0.1913"
"2437","rs116964444",22,38119720,"0.7536"
"2438","rs75659869",22,38119870,"0.2253"
"2439","rs41302575",22,38121012,"0.7647"
"2440","rs5756795",22,38122143,"0.1776"
"2441","rs7284476",22,38129340,"0.1817"
"2442","rs139859",22,38341155,"0.1676"
"2443","rs139859",22,38341155,"0.1676"
"2444","rs4821766",22,38612193,"0.2402"
"2445","rs141929177",22,38974505,"0.2872"
"2446","rs16999173",22,39034784,"0.3459"
"2447","rs35496634",22,39147237,"0.4726"
"2448","rs35496634",22,39147237,"0.4726"
"2449","rs41281245",22,39261651,"0.2021"
"2450","rs139316",22,39499786,"0.3979"
"2451","rs2232088",22,39908402,"0.3552"
"2452","rs78336887",22,39911986,"0.4537"
"2453","rs9611341",22,40806269,"0.7154"
"2454","rs11546403",22,41783657,"0.0298"
"2455","rs41276317",22,41830872,"0.002212"
"2456","rs73163330",22,42177327,"0.7237"
"2457","rs28627172",22,43010844,"0.6436"
"2458","rs1132079",22,43455529,"0.01282"
"2459","rs11090143",22,43520129,"0.09202"
"2460","rs2071723",22,43576921,"0.1272"
"2461","rs2071723",22,43576921,"0.1272"
"2462","rs129415",22,43623397,"0.659"
"2463","rs139152",22,44594586,"0.1178"
"2464","rs564813041",22,44603221,"0.3184"
"2465","rs139191",22,44604206,"0.3444"
"2466","rs149081843",22,44643838,"0.7443"
"2467","rs117929765",22,45258586,"0.298"
"2468","rs5764698",22,45749984,"0.03348"
"2469","rs136569",22,45767444,"0.03273"
"2470","rs6007010",22,45782906,"0.05015"
"2471","rs151218145",22,45826820,"0.01495"
"2472","rs7381",22,45996756,"0.496"
"2473","rs41371446",22,46637270,"0.7522"
"2474","rs9626814",22,46637270,"0.9062"
"2475","rs41371446",22,46637279,"0.7522"
"2476","rs9626814",22,46637279,"0.9062"
"2477","rs41355347",22,46637527,"0.716"
"2478","rs112171290",22,46638434,"0.1121"
"2479","rs78864133",22,46638509,"0.7959"
"2480","rs73177043",22,46638687,"0.8557"
"2481","rs7291763",22,46646164,"0.2664"
"2482","rs141331617",22,46683016,"0.9413"
"2483","rs56340734",22,46685379,"0.4871"
"2484","rs6008598",22,46704255,"0.8895"
"2485","rs34129506",22,46807512,"0.1186"
"2486","rs61737812",22,46931290,"0.9384"
"2487","rs2542014",22,47083008,"0.7516"
"2488","rs738712",22,50282985,"0.748"
"2489","rs8139422",22,50315362,"0.2632"
"2490","rs8139422",22,50315362,"0.2632"
"2491","rs7410276",22,50315950,"0.9718"
"2492","rs145684970",22,50316888,"0.3975"
"2493","rs35730155",22,50498375,"0.8747"
